BILL_NUM;BILL_TYPE;BILL_CAT;BILL_DATE;COMP_CODE;CREATEDON;BIL_H_CNT;GN_CUSTOM;CUST_GROUP;DISTR_CHAN;DOC_CATEG;DOC_CURRCY;EXRATE_ACC;FISCVARNT;GN_R3_SSY;LOC_CURRCY;PAYER;RATE_TYPE;RECORDMODE;SALESEMPLY;SALESORG;SALES_DIST;SOLD_TO;STAT_CURR
143049;M;I;19.06.2013;300;06.08.2013;8;LOOKOUTMOUNTAIN-REALTY;C4;1;L;GEL;;K4;;GEL;28031958;139120546;;;;1;SP6;GEL
143050;M;I;19.06.2013;300;06.08.2013;1;FITZGERALD-MEDICALSUPPLIES;C8;1;L;GEL;;K4;;GEL;28031958;139120546;;;;1;SP9;GEL
143051;KZ;I;11.06.2013;100;18.10.2013;6;BANNOCKBURN-MEDICALSUPPLIES;C8;1;L;UAH;;K4;;GEL;28031958;210202020;;;;1;SP7;GEL
143052;KZ;I;25.01.2013;500;31.03.2013;2;STATENVILLE-SOFTWARE;C8;9;L;EUR;;K4;;UAH;28031958;219597744;;;;1;SP7;UAH
143053;KZ;I;25.01.2013;800;18.07.2013;9;DASHER-REALTY;C3;9;L;RUB;;K4;;EUR;27964572;219597744;;;;1;SP2;EUR
143054;KZ;I;21.05.2013;400;18.07.2013;3;HIAWASSEE-SOFTWARE;C7;1;H;RUB;;K4;;RUB;22085029;222362786;;;;1;SP5;UAH
143055;M;I;21.05.2013;300;18.07.2013;8;LEARY-TEXTILES;C5;1;H;UAH;;K4;;RUB;22085029;138269475;;;;1;SP1;RUB
143056;M;I;21.05.2013;800;19.02.2013;5;DANIELSVILLE-SIGNS;C2;1;H;UAH;;K4;;UAH;22085029;138269475;;;;1;SP1;UAH
143057;KZ;I;26.08.2013;700;19.02.2013;4;BANNOCKBURN-REALTY;C1;1;H;RUB;;K4;;UAH;16870286;156456111;;;;1;SP10;UAH
143058;KZ;I;19.05.2013;600;29.09.2013;6;COLESBURG-TEXTILES;C3;1;H;RUB;;K4;;RUB;24620678;146171410;;;;1;SP3;RUB
143059;M;I;04.05.2013;700;29.09.2013;6;CUSSETA-MEDICALSUPPLIES;C5;1;H;RUB;;K4;;RUB;12248237;200304807;;;;1;SP7;RUB
143060;KZ;I;27.09.2013;300;28.05.2013;2;CRESCENT-FURNISHINGS;C5;1;H;RUB;;K4;;RUB;12248237;200304807;;;;1;SP8;RON
143061;M;I;27.09.2013;500;08.01.2013;2;PHILLIPSBURG-DEVELOPMENT;C6;1;H;EUR;;K4;;RUB;25617618;180942705;;;;1;SP6;RUB
143062;KZ;I;02.04.2013;500;08.01.2013;3;POWDERSPRINGS-SIGNS;C3;1;H;EUR;;K4;;EUR;25617618;132256768;;;;1;SP7;EUR
143063;KZ;I;02.04.2013;300;18.08.2013;8;LAGRANGE-ENGINEERING;C1;1;C;RON;;K4;;EUR;18472475;122348795;;;;1;SP3;EUR
143064;KZ;I;14.09.2013;800;18.08.2013;1;FAIRBURN-FURNISHINGS;C2;1;C;RON;;K4;;RON;18472475;120956102;;;;1;SP5;RON
143065;M;I;14.09.2013;300;18.08.2013;3;HAMILTON-MOTORSERVICES;C4;1;C;RON;;K4;;RON;18472475;120956102;;;;1;SP5;RON
143066;KZ;I;14.09.2013;300;18.08.2013;4;SYCAMORE-TEXTILES;C2;1;C;RON;;K4;;RON;27247236;147857121;;;;1;SP5;RON
143067;M;I;14.09.2013;300;18.08.2013;8;SHELLMANBLUFF-PROSERVICES;C1;1;C;RON;;K4;;RON;27247236;147857121;;;;1;SP12;RON
143068;M;I;09.05.2013;400;18.08.2013;8;SHELLMANBLUFF-INSURANCE;C6;1;C;RON;;K4;;RON;27247236;193229549;;;;1;SP8;RON
143069;KZ;I;14.08.2013;300;18.08.2013;3;LOVEJOY-TEXTILES;C5;1;H;RON;;K4;;RON;25935786;193229549;;;;1;SP9;RON
143070;KZ;I;14.08.2013;600;18.08.2013;8;LAKECITY-FURNISHINGS;C6;1;H;RON;;K4;;RON;25359289;193229549;;;;1;SP2;RON
143071;M;I;27.08.2013;100;18.08.2013;9;RENTZ-ACCOUNTING;C4;1;H;RON;;K4;;RON;14645597;172741060;;;;1;SP2;RON
143072;KZ;I;13.10.2013;800;18.08.2013;2;FORTSTEWART-OFFICESUPPLIES;C2;1;H;RON;;K4;;RON;14645597;159122144;;;;1;SP5;RON
143073;KZ;I;02.02.2013;400;08.05.2013;8;BLAKELY-REALTY;C2;1;H;RON;;K4;;RON;14645597;194362306;;;;1;SP10;RUB
143074;KZ;I;02.02.2013;100;08.05.2013;8;MARIETTA-TRAVEL;C5;1;H;RON;;K4;;RON;18253216;180871406;;;;1;SP2;RON
143075;M;I;02.02.2013;500;08.05.2013;7;CLAXTON-TEXTILES;C6;1;G;GEL;;K4;;RON;18253216;222205159;;;;1;SP14;RON
143076;M;I;02.02.2013;500;08.05.2013;7;DORAVILLE-STUDIOS;C8;9;G;GEL;;K4;;GEL;11904987;222205159;;;;1;SP14;GEL
143077;M;I;02.08.2013;500;08.05.2013;3;BUCHANAN-PROSERVICES;C5;1;G;GEL;;K4;;GEL;11904987;112984740;;;;1;SP14;GEL
143078;KZ;I;02.08.2013;300;08.05.2013;8;BANNOCKBURN-MANUFACTURING;C6;1;C;GEL;;K4;;GEL;11904987;112984740;;;;1;SP14;GEL
143079;KZ;I;20.01.2013;700;08.05.2013;2;LANIER-TRAVEL;C3;1;C;GEL;;K4;;GEL;11904987;142437586;;;;1;SP13;PLN
143080;M;I;20.01.2013;200;21.07.2013;3;DAWSON-SOFTWARE;C6;1;C;GEL;;K4;;GEL;11904987;142437586;;;;1;SP3;GEL
143081;M;I;19.05.2013;800;21.07.2013;6;SPRINGFIELD-MOTORS;C8;1;C;GEL;;K4;;GEL;11904987;168178734;;;;1;SP13;GEL
143082;KZ;I;19.05.2013;700;21.07.2013;7;TUCKER-STUDIOS;C8;1;C;GEL;;K4;;GEL;11904987;208669963;;;;1;SP13;GEL
143083;KZ;I;26.02.2013;500;21.07.2013;3;TEMPLE-OFFICESUPPLIES;C4;1;C;GEL;;K4;;GEL;11904987;186690713;;;;1;SP5;GEL
143084;KZ;I;20.01.2013;500;21.07.2013;3;BUCHANAN-OFFICESUPPLIES;C3;1;C;GEL;;K4;;GEL;11904987;150398931;;;;1;SP14;GEL
143085;KZ;I;20.01.2013;500;21.07.2013;4;JANIS-MOTORS;C6;1;C;GEL;;K4;;GEL;26408229;150398931;;;;1;SP14;GEL
143086;M;I;11.09.2013;100;12.08.2013;8;BROOKS-FURNISHINGS;C4;1;B;GEL;;K4;;GEL;26408229;150398931;;;;1;SP14;EUR
143087;KZ;I;23.10.2013;300;12.08.2013;5;HIAWASSEE-SERVICES;C2;1;B;GEL;;K4;;GEL;25677272;150398931;;;;1;SP12;GEL
143088;M;I;25.08.2013;700;01.10.2013;1;MEIGS-GYMNASIUM;C2;1;B;GEL;;K4;;GEL;25677272;150398931;;;;1;SP12;KZT
143089;M;I;14.02.2013;400;11.02.2013;1;EULONIA-MOTORSERVICES;C7;1;B;SEK;;K4;;GEL;25677272;143584326;;;;1;SP1;GEL
143090;M;I;31.07.2013;800;11.02.2013;4;PEMBROKE-SOFTWARE;C4;1;B;SEK;;K4;;SEK;25677272;159092366;;;;1;SP10;SEK
143091;KZ;I;13.10.2013;200;11.02.2013;7;WOODSTOCK-MANUFACTURING;C7;1;B;SEK;;K4;;SEK;25677272;198333941;;;;1;SP4;SEK
143092;KZ;I;13.10.2013;100;11.02.2013;8;ALSTON-FURNISHINGS;C1;9;L;SEK;;K4;;SEK;25677272;198333941;;;;1;SP4;SEK
143093;KZ;I;13.10.2013;500;11.02.2013;3;LAGRANGE-DEVELOPMENT;C6;1;L;RUB;;K4;;SEK;25677272;198333941;;;;1;SP9;SEK
143094;KZ;I;03.05.2013;800;11.02.2013;9;COOLIDGE-DEVELOPMENT;C2;1;L;RUB;;K4;;RUB;25677272;150331632;;;;1;SP3;RUB
143095;KZ;I;03.09.2013;600;11.02.2013;4;CLAYTON-MANUFACTURING;C4;1;L;RUB;;K4;;RUB;25677272;228847169;;;;1;SP3;RUB
143096;KZ;I;12.06.2013;200;11.02.2013;6;ELLAVILLE-DEVELOPMENT;C4;1;L;RUB;;K4;;RUB;25677272;217222804;;;;1;SP3;RUB
143097;M;I;26.10.2013;500;11.03.2013;4;WRAY-ACCOUNTING;C3;1;L;RUB;;K4;;RUB;16987743;217222804;;;;1;SP9;RUB
143098;M;I;02.11.2013;700;11.03.2013;7;INAHA-TRAVEL;C5;1;L;RUB;;K4;;RUB;16987743;217222804;;;;1;SP4;RUB
143099;M;I;10.02.2013;500;11.03.2013;8;MONROE-SERVICES;C8;1;L;RUB;;K4;;RUB;16987743;125660627;;;;1;SP4;RUB
143100;M;I;02.10.2013;700;11.03.2013;6;HARDWICKE-MEDICALSUPPLIES;C8;1;L;RUB;;K4;;RUB;16987743;148589173;;;;1;SP4;RUB
143101;KZ;I;02.10.2013;600;11.03.2013;5;CHAUNCEY-OFFICESUPPLIES;C4;1;L;KZT;;K4;;RUB;14173075;213412553;;;;1;SP13;RUB
143102;KZ;I;24.09.2013;600;11.03.2013;8;MOUNTZION-SIGNS;C4;1;L;KZT;;K4;;KZT;14173075;213412553;;;;1;SP5;GBP
143103;M;I;24.09.2013;800;11.03.2013;8;POWDERSPRINGS-ENGINEERING;C2;1;L;KZT;;K4;;KZT;14173075;213412553;;;;1;SP4;UAH
143104;KZ;I;24.09.2013;200;11.03.2013;4;ATKINSON-LANDSCAPING;C2;1;L;KZT;;K4;;KZT;14173075;131593994;;;;1;SP7;KZT
143105;KZ;I;24.09.2013;400;11.03.2013;5;PHILLIPSBURG-BAKERY;C1;1;B;UAH;;K4;;KZT;14173075;131593994;;;;1;SP7;UAH
143106;M;I;24.09.2013;400;11.03.2013;8;PERRY-SERVICES;C4;1;B;PLN;;K4;;UAH;14173075;207015888;;;;1;SP13;UAH
143107;KZ;I;24.09.2013;200;15.02.2013;7;DUDLEY-GYMNASIUM;C8;1;B;PLN;;K4;;PLN;29608739;148436669;;;;1;SP5;PLN
143108;KZ;I;03.05.2013;600;15.02.2013;5;COBBTOWN-ACCOUNTING;C1;1;H;PLN;;K4;;PLN;29608739;148436669;;;;1;SP5;RUB
143109;M;I;15.05.2013;700;15.02.2013;1;RENTZ-STUDIOS;C5;1;H;PLN;;K4;;PLN;25416807;148436669;;;;1;SP13;GBP
143110;KZ;I;15.05.2013;700;12.09.2013;4;CHESTER-MANUFACTURING;C1;1;H;PLN;;K4;;PLN;25416807;157391478;;;;1;SP2;PLN
143111;M;I;09.07.2013;100;12.09.2013;6;WORTH-OFFICESUPPLIES;C4;1;B;PLN;;K4;;PLN;25416807;139198131;;;;1;SP3;PLN
143112;M;I;03.08.2013;100;06.11.2013;3;BROOKFIELD-TRAVEL;C8;1;B;EUR;;K4;;PLN;25416807;114634238;;;;1;SP7;PLN
143113;KZ;I;03.08.2013;300;06.11.2013;5;CLARKSTON-INSURANCE;C7;1;B;EUR;;K4;;EUR;25416807;124123946;;;;1;SP13;EUR
143114;KZ;I;03.08.2013;800;06.11.2013;6;SENOIA-REALTY;C7;1;B;EUR;;K4;;EUR;25416807;125568573;;;;1;SP11;EUR
143115;KZ;I;11.02.2013;400;06.11.2013;1;COOLIDGE-INSURANCE;C4;9;B;EUR;;K4;;EUR;25416807;226774229;;;;1;SP2;EUR
143116;M;I;01.05.2013;400;06.11.2013;9;UPTON-ACCOUNTING;C6;1;B;SEK;;K4;;EUR;19084985;217054365;;;;1;SP2;EUR
143117;KZ;I;14.10.2013;800;30.06.2013;7;BAINBRIDGE-PROSERVICES;C2;1;B;PLN;;K4;;SEK;19084985;117681758;;;;1;SP1;SEK
143118;M;I;16.06.2013;800;30.06.2013;2;CORDELE-TRAVEL;C8;1;B;PLN;;K4;;PLN;19084985;149126750;;;;1;SP14;PLN
143119;KZ;I;16.06.2013;800;30.06.2013;5;FAIRBURN-STUDIOS;C6;1;G;PLN;;K4;;PLN;19084985;118933555;;;;1;SP14;PLN
143120;KZ;I;16.06.2013;400;20.11.2013;2;LANIER-MOTORSERVICES;C3;1;G;PLN;;K4;;PLN;19373184;118933555;;;;1;SP14;PLN
143121;KZ;I;04.10.2013;700;20.11.2013;6;LANIER-FURNISHINGS;C7;1;G;PLN;;K4;;PLN;19373184;193118071;;;;1;SP13;PLN
143122;M;I;26.10.2013;200;20.11.2013;1;RENTZ-ENGINEERING;C6;9;G;RON;;K4;;PLN;19373184;125375960;;;;1;SP3;PLN
143123;M;I;25.08.2013;500;20.11.2013;3;COMMERCE-LANDSCAPING;C8;1;L;RON;;K4;;RON;19373184;178022320;;;;1;SP8;RON
143124;KZ;I;25.08.2013;400;29.10.2013;3;NEWTON-ENGINEERING;C6;9;L;RON;;K4;;RON;19373184;178022320;;;;1;SP8;RON
143125;KZ;I;12.04.2013;500;29.10.2013;9;COLLINS-MOTORSERVICES;C7;1;L;RON;;K4;;RON;19373184;228450537;;;;1;SP8;RON
143126;KZ;I;29.10.2013;700;17.06.2013;7;ARLINGTON-MEDICALSUPPLIES;C4;1;L;RON;;K4;;RON;19373184;137696423;;;;1;SP10;RON
143127;KZ;I;30.07.2013;300;17.06.2013;3;PEARSON-STUDIOS;C6;1;L;RON;;K4;;RON;19373184;167340798;;;;1;SP12;RON
143128;M;I;26.03.2013;300;17.06.2013;8;DACULA-INSURANCE;C4;1;L;RON;;K4;;RON;24905199;167340798;;;;1;SP7;RON
143129;KZ;I;22.02.2013;500;17.06.2013;4;QUITMAN-TRAVEL;C2;1;H;PLN;;K4;;RON;24905199;146795724;;;;1;SP1;RON
143130;KZ;I;09.07.2013;300;17.06.2013;5;WATERLOO-STUDIOS;C7;1;H;PLN;;K4;;PLN;24905199;115291921;;;;1;SP10;PLN
143131;M;I;04.03.2013;800;17.06.2013;2;RINCON-REALTY;C1;1;B;PLN;;K4;;PLN;10242076;115291921;;;;1;SP1;PLN
143132;M;I;13.01.2013;500;17.06.2013;6;ACWORTH-MOTORS;C5;1;B;PLN;;K4;;PLN;10242076;190379449;;;;1;SP1;PLN
143133;KZ;I;11.03.2013;500;17.06.2013;6;DAMASCUS-MOTORSERVICES;C2;1;H;PLN;;K4;;PLN;10242076;223795784;;;;1;SP5;PLN
143134;KZ;I;11.03.2013;400;23.08.2013;8;MADISON-LANDSCAPING;C6;9;H;PLN;;K4;;PLN;10242076;153013335;;;;1;SP11;PLN
143135;KZ;I;17.02.2013;300;23.08.2013;4;NEWNAN-SERVICES;C1;1;H;PLN;;K4;;PLN;10242076;175161357;;;;1;SP10;PLN
143136;KZ;I;17.02.2013;600;26.01.2013;1;BLOOMINGDALE-DEVELOPMENT;C3;9;H;PLN;;K4;;PLN;10242076;127863018;;;;1;SP6;PLN
143137;M;I;17.02.2013;300;26.01.2013;2;POULAN-ENGINEERING;C1;1;H;PLN;;K4;;PLN;10242076;143652914;;;;1;SP4;PLN
143138;KZ;I;01.02.2013;200;26.01.2013;4;FUNSTON-DEVELOPMENT;C1;1;H;RON;;K4;;PLN;10242076;145292982;;;;1;SP4;PLN
143139;M;I;08.09.2013;800;19.07.2013;1;DASHER-DEVELOPMENT;C1;1;H;RON;;K4;;RON;10242076;183160016;;;;1;SP14;RON
143140;KZ;I;29.03.2013;500;19.07.2013;3;SIRMANS-OFFICESUPPLIES;C4;1;H;UAH;;K4;;RON;10242076;171269740;;;;1;SP6;RON
143141;M;I;29.03.2013;400;15.08.2013;3;HOMER-ENGINEERING;C3;1;H;UAH;;K4;;UAH;10242076;171269740;;;;1;SP6;EUR
143142;KZ;I;09.04.2013;800;15.08.2013;2;COBBTOWN-LANDSCAPING;C1;1;H;RON;;K4;;UAH;10584487;213347142;;;;1;SP2;UAH
143143;KZ;I;09.04.2013;600;15.08.2013;7;WESTWOOD-ACCOUNTING;C6;1;H;RON;;K4;;RON;10584487;213347142;;;;1;SP13;UAH
143144;M;I;05.11.2013;400;04.03.2013;9;EBENEZER-GYMNASIUM;C2;1;H;RON;;K4;;RON;10584487;219980595;;;;1;SP13;RON
143145;M;I;05.11.2013;600;04.03.2013;1;HAMILTON-SOFTWARE;C4;1;H;RON;;K4;;RON;10584487;188365877;;;;1;SP13;RON
143146;KZ;I;10.05.2013;400;27.02.2013;3;GUYTON-DEVELOPMENT;C2;1;H;RON;;K4;;RON;21583077;165701514;;;;1;SP13;RON
143147;KZ;I;10.05.2013;600;20.11.2013;5;COGDELL-ENGINEERING;C3;1;H;KZT;;K4;;RON;21583077;165701514;;;;1;SP13;RON
143148;KZ;I;10.05.2013;500;20.11.2013;9;LOCUSTGROVE-PROSERVICES;C8;1;H;KZT;;K4;;KZT;21317848;165701514;;;;1;SP13;KZT
143149;KZ;I;28.03.2013;500;20.11.2013;3;PERRY-OFFICESUPPLIES;C8;1;L;KZT;;K4;;KZT;21317848;216717387;;;;1;SP1;GEL
143150;M;I;17.08.2013;600;27.10.2013;6;NEVILS-DEVELOPMENT;C5;1;L;KZT;;K4;;KZT;19972694;156997233;;;;1;SP3;KZT
143151;M;I;17.08.2013;600;27.10.2013;8;WILMINGTONISLAND-MOTORSERVICES;C3;1;C;KZT;;K4;;KZT;19972694;156997233;;;;1;SP3;KZT
143152;M;I;17.08.2013;700;27.10.2013;9;COMMERCE-MEDICALSUPPLIES;C6;1;H;KZT;;K4;;KZT;25543944;156997233;;;;1;SP3;KZT
143153;KZ;I;07.04.2013;200;27.10.2013;4;SWAINSBORO-GYMNASIUM;C5;1;H;KZT;;K4;;KZT;25543944;149201303;;;;1;SP4;KZT
143154;KZ;I;07.04.2013;500;27.10.2013;3;CLARKSTON-OFFICESUPPLIES;C5;1;H;KZT;;K4;;KZT;25543944;149201303;;;;1;SP4;KZT
143155;KZ;I;15.10.2013;100;27.10.2013;4;HARTWELL-CAFE;C5;1;H;KZT;;K4;;KZT;25543944;212717922;;;;1;SP4;KZT
143156;KZ;I;13.11.2013;100;27.10.2013;1;GAINESVILLE-OFFICESUPPLIES;C5;1;H;KZT;;K4;;KZT;25543944;178742164;;;;1;SP8;RON
143157;M;I;07.03.2013;600;04.01.2013;7;BADEN-DEVELOPMENT;C4;1;H;RON;;K4;;KZT;25543944;178742164;;;;1;SP4;KZT
143158;KZ;I;06.02.2013;800;04.01.2013;1;ROSWELL-REALTY;C4;9;G;RON;;K4;;RON;25543944;178742164;;;;1;SP4;RON
143159;M;I;22.02.2013;100;04.01.2013;1;DAWSON-FURNISHINGS;C2;1;B;RON;;K4;;RON;25543944;214285594;;;;1;SP1;RON
143160;KZ;I;20.01.2013;800;04.01.2013;7;LAX-MANUFACTURING;C4;9;B;RON;;K4;;RON;21946456;131150045;;;;1;SP1;RON
143161;KZ;I;20.01.2013;800;04.01.2013;9;KIRKLAND-STUDIOS;C4;1;H;RON;;K4;;RON;21946456;144336623;;;;1;SP5;RUB
143162;KZ;I;30.09.2013;800;04.01.2013;3;LEARY-MOTORSERVICES;C3;1;H;RON;;K4;;RON;21946456;196908254;;;;1;SP9;RON
143163;KZ;I;30.09.2013;300;04.01.2013;4;CAMILLA-MOTORSERVICES;C1;1;B;GEL;;K4;;RON;21946456;149144429;;;;1;SP8;RON
143164;KZ;I;30.09.2013;100;04.01.2013;5;GLORY-MOTORS;C8;1;B;UAH;;K4;;GEL;28194769;149144429;;;;1;SP8;GEL
143165;KZ;I;02.09.2013;500;04.01.2013;2;WHITEOAK-GYMNASIUM;C7;1;B;UAH;;K4;;UAH;28194769;180190019;;;;1;SP6;UAH
143166;M;I;22.11.2013;200;04.01.2013;7;PEARSON-TRAVEL;C2;1;B;UAH;;K4;;UAH;28194769;112212609;;;;1;SP11;RUB
143167;M;I;22.11.2013;800;04.01.2013;5;WHIGHAM-TRAVEL;C7;1;B;UAH;;K4;;UAH;28194769;112212609;;;;1;SP11;GEL
143168;KZ;I;22.11.2013;600;04.01.2013;4;CHAMBLEE-MEDICALSUPPLIES;C7;1;B;UAH;;K4;;UAH;16736636;112212609;;;;1;SP11;UAH
143169;KZ;I;22.11.2013;200;04.01.2013;6;PEMBROKE-ENGINEERING;C1;9;B;UAH;;K4;;UAH;16736636;207136368;;;;1;SP9;UAH
143170;KZ;I;12.04.2013;300;04.01.2013;8;WATERLOO-STUDIOS;C4;1;B;UAH;;K4;;UAH;16736636;155735204;;;;1;SP1;UAH
143171;KZ;I;07.11.2013;400;22.04.2013;4;ARLINGTON-TEXTILES;C7;1;B;UAH;;K4;;UAH;16736636;169376437;;;;1;SP5;UAH
143172;M;I;05.02.2013;800;22.04.2013;9;MELDRIM-DEVELOPMENT;C3;1;B;UAH;;K4;;UAH;19897233;169376437;;;;1;SP7;UAH
143173;KZ;I;16.04.2013;500;22.04.2013;1;MORROW-STUDIOS;C5;1;B;UAH;;K4;;UAH;19897233;201335504;;;;1;SP7;UAH
143174;KZ;I;20.02.2013;300;08.03.2013;8;WESTWOOD-MANUFACTURING;C7;1;B;UAH;;K4;;UAH;19980287;158211022;;;;1;SP7;UAH
143175;M;I;20.02.2013;600;08.03.2013;9;GARDENCITY-DEVELOPMENT;C3;1;B;UAH;;K4;;UAH;19980287;146108125;;;;1;SP8;UAH
143176;M;I;20.02.2013;500;08.03.2013;5;CUMMING-INDUSTRIES;C1;1;B;UAH;;K4;;UAH;19980287;192090857;;;;1;SP11;UAH
143177;KZ;I;20.02.2013;100;08.03.2013;7;HOLT-BAKERY;C6;1;B;UAH;;K4;;UAH;19980287;127365522;;;;1;SP5;PLN
143178;M;I;04.06.2013;800;11.02.2013;1;ATLANTA-STUDIOS;C7;1;B;UAH;;K4;;UAH;19980287;127365522;;;;1;SP12;UAH
143179;KZ;I;07.02.2013;200;31.03.2013;4;HELENA-REALTY;C3;1;B;UAH;;K4;;UAH;19980287;195552869;;;;1;SP12;UAH
143180;KZ;I;07.02.2013;400;31.03.2013;8;FORESTPARK-LANDSCAPING;C4;1;H;RUB;;K4;;UAH;19980287;122732622;;;;1;SP12;UAH
143181;M;I;07.02.2013;100;31.03.2013;8;SHAWNEE-GYMNASIUM;C5;1;H;RUB;;K4;;RUB;19980287;180576839;;;;1;SP12;RUB
143182;M;I;07.02.2013;500;31.03.2013;5;FORTGAINES-ENGINEERING;C6;1;H;RUB;;K4;;RUB;19980287;180576839;;;;1;SP12;RUB
143183;M;I;19.04.2013;200;31.03.2013;3;NAHUNTA-DEVELOPMENT;C1;1;H;SEK;;K4;;RUB;19980287;197058106;;;;1;SP14;RUB
143184;M;I;07.05.2013;800;14.05.2013;2;WINOKUR-MOTORSERVICES;C7;1;G;SEK;;K4;;SEK;19980287;150445417;;;;1;SP9;KZT
143185;M;I;07.05.2013;400;14.05.2013;7;ELLAVILLE-LANDSCAPING;C5;1;G;UAH;;K4;;SEK;19980287;150445417;;;;1;SP9;SEK
143186;M;I;07.05.2013;300;06.01.2013;3;PELHAM-SERVICES;C8;1;G;UAH;;K4;;UAH;25962835;150445417;;;;1;SP7;UAH
143187;M;I;27.02.2013;700;06.01.2013;5;PULASKI-MANUFACTURING;C2;1;G;UAH;;K4;;UAH;23516781;228165702;;;;1;SP2;UAH
143188;KZ;I;17.11.2013;800;06.01.2013;3;DANIELSVILLE-SOFTWARE;C2;1;G;UAH;;K4;;UAH;23516781;162656323;;;;1;SP10;UAH
143189;M;I;17.11.2013;700;06.01.2013;8;EASTDUBLIN-ACCOUNTING;C3;1;G;UAH;;K4;;UAH;23516781;214119950;;;;1;SP10;UAH
143190;M;I;17.11.2013;800;06.01.2013;9;NEWROCKHILL-ENGINEERING;C5;1;G;UAH;;K4;;UAH;23516781;214119950;;;;1;SP10;UAH
143191;M;I;01.03.2013;700;15.03.2013;1;DECATUR-TRAVEL;C1;1;G;UAH;;K4;;UAH;23356311;141837152;;;;1;SP1;GBP
143192;M;I;14.03.2013;100;15.03.2013;7;DILLARD-ACCOUNTING;C7;1;G;RUB;;K4;;UAH;23356311;189450751;;;;1;SP7;GBP
143193;M;I;14.03.2013;100;15.03.2013;5;BYRON-MEDICALSUPPLIES;C7;1;G;UAH;;K4;;RUB;23356311;117997013;;;;1;SP1;RON
143194;KZ;I;02.10.2013;500;15.03.2013;2;PINEVIEW-DEVELOPMENT;C7;1;G;UAH;;K4;;UAH;23356311;217164532;;;;1;SP5;UAH
143195;M;I;02.10.2013;800;15.03.2013;1;APPLING-STUDIOS;C7;1;G;UAH;;K4;;UAH;23356311;214963657;;;;1;SP8;UAH
143196;KZ;I;04.01.2013;700;15.03.2013;7;EATONTON-SIGNS;C1;1;G;UAH;;K4;;UAH;23356311;229986139;;;;1;SP5;UAH
143197;M;I;10.10.2013;500;02.06.2013;3;POOLER-SOFTWARE;C8;9;G;UAH;;K4;;UAH;14129562;206907993;;;;1;SP9;UAH
143198;KZ;I;19.09.2013;600;02.10.2013;1;PULASKI-MOTORSERVICES;C7;1;G;GBP;;K4;;UAH;14129562;170035360;;;;1;SP4;UAH
143199;KZ;I;19.09.2013;400;02.10.2013;5;ABBA-MOTORS;C7;1;G;GBP;;K4;;GBP;14129562;170035360;;;;1;SP5;GBP
143200;M;I;19.11.2013;200;02.10.2013;3;MORGAN-INDUSTRIES;C1;1;G;GBP;;K4;;GBP;14129562;211087614;;;;1;SP13;GBP
143201;KZ;I;19.11.2013;700;02.10.2013;2;KITE-ENGINEERING;C2;1;G;GBP;;K4;;GBP;14129562;116054905;;;;1;SP13;GBP
143202;KZ;I;25.10.2013;300;02.10.2013;8;ENIGMA-MANUFACTURING;C3;1;G;GBP;;K4;;GBP;14129562;189684907;;;;1;SP13;GBP
143203;M;I;07.04.2013;500;02.10.2013;8;STOCKTON-ACCOUNTING;C8;1;B;GEL;;K4;;GBP;14129562;166491595;;;;1;SP9;GBP
143204;M;I;01.04.2013;100;02.10.2013;9;LINCOLNTON-MOTORSERVICES;C6;1;B;GEL;;K4;;GEL;14129562;193529707;;;;1;SP9;GEL
143205;M;I;25.06.2013;200;02.10.2013;6;JACKSON-FURNISHINGS;C4;1;B;GEL;;K4;;GEL;14129562;174878157;;;;1;SP11;GEL
143206;M;I;18.06.2013;300;23.11.2013;5;PRIDGEN-PROSERVICES;C3;1;B;GEL;;K4;;GEL;25690796;174878157;;;;1;SP11;GEL
143207;M;I;02.06.2013;600;23.11.2013;9;OFFERMAN-SIGNS;C6;1;L;GEL;;K4;;GEL;25690796;199410170;;;;1;SP9;GEL
143208;KZ;I;23.10.2013;600;05.11.2013;6;MOUNTAINPARK-SOFTWARE;C5;1;L;GEL;;K4;;GEL;25690796;136993647;;;;1;SP6;GBP
143209;M;I;23.10.2013;100;05.11.2013;2;CLYO-SOFTWARE;C3;1;L;GEL;;K4;;GEL;25690796;171985349;;;;1;SP11;RON
143210;KZ;I;17.09.2013;200;05.11.2013;9;TIFTON-DEVELOPMENT;C4;1;L;GEL;;K4;;GEL;25690796;206823136;;;;1;SP11;RON
143211;KZ;I;17.09.2013;700;05.11.2013;8;NASHVILLE-MANUFACTURING;C6;1;L;GEL;;K4;;GEL;25690796;206823136;;;;1;SP1;GEL
143212;M;I;17.09.2013;400;05.11.2013;8;BRINSON-MOTORSERVICES;C3;1;L;GEL;;K4;;GEL;17033447;143077729;;;;1;SP14;GEL
143213;M;I;17.09.2013;800;05.11.2013;2;WINDER-LANDSCAPING;C6;1;L;PLN;;K4;;GEL;17033447;165982662;;;;1;SP4;GEL
143214;KZ;I;11.11.2013;600;05.11.2013;3;GREENVILLE-DEVELOPMENT;C4;1;L;PLN;;K4;;PLN;17033447;165982662;;;;1;SP12;PLN
143215;KZ;I;13.08.2013;500;05.11.2013;9;DIXIE-PROSERVICES;C7;1;L;GEL;;K4;;PLN;17033447;165982662;;;;1;SP5;UAH
